distance_function,time_tick,run,seed,n,d,tsi_score,tsi_time,qsi_score,qsi_time
euclidean,0.0,9,8,1000,50,0.5004405086449175,3.45420596934855,0.5012908452559831,63.642935413867235
euclidean,0.1111111111111111,9,8,1000,50,0.5053926110479217,3.4258773047477007,0.5061521267158137,63.15777198038995
euclidean,0.2222222222222222,9,8,1000,50,0.5240503128378879,3.380468985065818,0.5243758320926579,63.85955793224275
euclidean,0.3333333333333333,9,8,1000,50,0.5618576833346373,3.3819556906819344,0.5607043064233955,63.80047117546201
euclidean,0.4444444444444444,9,8,1000,50,0.6204814895055376,3.390880350023508,0.6162794734240132,68.26531308703125
euclidean,0.5555555555555556,9,8,1000,50,0.6959974403260977,3.4029328748583794,0.6883311824134613,64.00629129447043
euclidean,0.6666666666666666,9,8,1000,50,0.7803430083390003,3.3972281459718943,0.771100146652905,63.892501290887594
euclidean,0.7777777777777777,9,8,1000,50,0.8636786144862297,3.386699303984642,0.856037995821201,62.32741615921259
euclidean,0.8888888888888888,9,8,1000,50,0.9380680439958997,3.416948977857828,0.934132879081617,72.08018522150815
euclidean,1.0,9,8,1000,50,1.0,3.397108981385827,1.0,63.93124997243285
euclidean,0.0,10,9,1000,50,0.4979074144284565,3.4219374172389507,0.4960871819170241,63.15111087821424
euclidean,0.1111111111111111,10,9,1000,50,0.5023238127907467,3.393623700365424,0.5002411221379308,66.38852124288678
euclidean,0.2222222222222222,10,9,1000,50,0.520664825145787,3.4361595530062914,0.5182076629707779,67.92313187755644
euclidean,0.3333333333333333,10,9,1000,50,0.5588075349898998,3.405150903388858,0.5552896145130564,66.03999792039394
euclidean,0.4444444444444444,10,9,1000,50,0.6186681049787263,3.4080470576882362,0.6128954050985074,63.446681436151266
euclidean,0.5555555555555556,10,9,1000,50,0.695938611958652,3.4275720324367285,0.6876104629804527,62.50056706182659
euclidean,0.6666666666666666,10,9,1000,50,0.781523222621419,3.409434365108609,0.7724760011738864,62.25428931042552
euclidean,0.7777777777777777,10,9,1000,50,0.8651166978601849,3.4387547690421343,0.8580469568770182,65.58607225120068
euclidean,0.8888888888888888,10,9,1000,50,0.9389469369168768,3.4037319645285606,0.935424480385576,61.75107996724546
euclidean,1.0,10,9,1000,50,1.0,3.3765772692859173,1.0,63.18212424591184
euclidean,0.0,11,10,1000,50,0.5008397495692085,3.4416432045400143,0.5016852805312131,62.87431495822966
euclidean,0.1111111111111111,11,10,1000,50,0.5054081255604301,3.514813732355833,0.506147343291859,62.84998023323715
euclidean,0.2222222222222222,11,10,1000,50,0.5235921833657304,3.435242233797908,0.5238615705451644,65.49127096496522
euclidean,0.3333333333333333,11,10,1000,50,0.5610044854473712,3.435322491452098,0.5597464463214982,70.23310691304505
euclidean,0.4444444444444444,11,10,1000,50,0.6195608333784687,3.397642532363534,0.615174166952926,69.36073674447834
euclidean,0.5555555555555556,11,10,1000,50,0.6953307616233468,3.4791267551481724,0.6873498243179389,63.35425235144794
euclidean,0.6666666666666666,11,10,1000,50,0.7799276992423285,3.4249896835535765,0.7703009140601114,63.9393988661468
euclidean,0.7777777777777777,11,10,1000,50,0.8634426911881822,3.474258042871952,0.8554535987194524,62.95220294781029
euclidean,0.8888888888888888,11,10,1000,50,0.937984118386924,3.4382917918264866,0.9338386951482751,64.04025059193373
euclidean,1.0,11,10,1000,50,1.0,3.455361593514681,1.0,63.8988202791661
euclidean,0.0,12,11,1000,50,0.49922374478687104,3.3769952785223722,0.49899512881242836,66.6844194997102
euclidean,0.1111111111111111,12,11,1000,50,0.5053668698758879,3.4194418229162693,0.5055437519476772,63.927797339856625
euclidean,0.2222222222222222,12,11,1000,50,0.5254404605005807,3.3711729738861322,0.5259175806178257,64.30285564623773
euclidean,0.3333333333333333,12,11,1000,50,0.56461938090395,3.4120287001132965,0.5644590232288718,62.29669056087732
euclidean,0.4444444444444444,12,11,1000,50,0.6240133419993139,3.404323600232601,0.6214381639163238,63.51026252284646
euclidean,0.5555555555555556,12,11,1000,50,0.6993118328749591,3.453784551471472,0.6933687826555366,64.07542061246932
euclidean,0.6666666666666666,12,11,1000,50,0.7825347832802743,3.6563557479530573,0.7746642341462874,67.24433850683272
euclidean,0.7777777777777777,12,11,1000,50,0.8646161893356282,3.437459174543619,0.8577153715384358,64.46111141890287
euclidean,0.8888888888888888,12,11,1000,50,0.9382311630267542,3.411112044006586,0.9345041132211058,66.83500112779438
euclidean,1.0,12,11,1000,50,1.0,3.4232674203813076,1.0,62.34766892902553
euclidean,0.0,13,12,1000,50,0.49860294563100177,3.438235655426979,0.49708308434262644,65.56110616028309
euclidean,0.1111111111111111,13,12,1000,50,0.5027540907641108,3.482217228040099,0.5009318962441978,63.58948037400842
euclidean,0.2222222222222222,13,12,1000,50,0.5205245064703983,3.417151426896453,0.5181258330911378,63.74006047844887
euclidean,0.3333333333333333,13,12,1000,50,0.5575542376043378,3.4666667710989714,0.5535674750736207,64.38750297762454
euclidean,0.4444444444444444,13,12,1000,50,0.6157454348135711,3.438187576830387,0.6086441434348965,63.39829116128385
euclidean,0.5555555555555556,13,12,1000,50,0.6914396019265758,3.407938638702035,0.6809585579533338,62.71075406856835
euclidean,0.6666666666666666,13,12,1000,50,0.7766375232948379,3.378402229398489,0.7650680870195687,69.26436757482588
euclidean,0.7777777777777777,13,12,1000,50,0.8613440173640574,3.3857312500476837,0.8521891019969945,63.10926446132362
euclidean,0.8888888888888888,13,12,1000,50,0.9370913819631255,3.480418860912323,0.932508196021019,62.86334524303675
euclidean,1.0,13,12,1000,50,1.0,3.398604977875948,1.0,63.268066031858325
euclidean,0.0,14,13,1000,50,0.498910381323207,3.458589816465974,0.4984668790091873,63.23861796781421
euclidean,0.1111111111111111,14,13,1000,50,0.5040563930664131,3.4223536159843206,0.5036442447476591,67.6549526322633
euclidean,0.2222222222222222,14,13,1000,50,0.5230575665846207,3.4934319145977497,0.522519615448036,64.70429563522339
euclidean,0.3333333333333333,14,13,1000,50,0.5615810339397513,3.5017283633351326,0.5600805730565188,70.94187505543232
euclidean,0.4444444444444444,14,13,1000,50,0.6212094358887946,3.525510309264064,0.6172466061959874,63.813189409673214
euclidean,0.5555555555555556,14,13,1000,50,0.6974732929322107,3.3778167255222797,0.6904168579608285,66.55479964055121
euclidean,0.6666666666666666,14,13,1000,50,0.7817991277850997,3.3829845655709505,0.7732160825657829,67.22788330540061
euclidean,0.7777777777777777,14,13,1000,50,0.8645943077345883,3.431209346279502,0.8573501126246094,63.254738012328744
euclidean,0.8888888888888888,14,13,1000,50,0.9384183662620537,3.3849266599863768,0.9345906736238774,68.1351525541395
euclidean,1.0,14,13,1000,50,1.0,3.402562415227294,1.0,63.54558699764311
euclidean,0.0,15,14,1000,50,0.49872808881025316,3.3893785905092955,0.4972492432533397,64.18195600062609
euclidean,0.1111111111111111,15,14,1000,50,0.5029783651386858,3.3696840163320303,0.5015327873285071,62.57760174758732
euclidean,0.2222222222222222,15,14,1000,50,0.5208866963155541,3.5687990821897984,0.5193223686377054,62.57153063081205
euclidean,0.3333333333333333,15,14,1000,50,0.5580282567136274,3.3973410706967115,0.555355886335398,62.86983801610768
euclidean,0.4444444444444444,15,14,1000,50,0.6160886477660025,3.3915455024689436,0.610526347116036,62.52169406414032
euclidean,0.5555555555555556,15,14,1000,50,0.69131562624749,3.433110622689128,0.6821581793490705,63.820820746943355
euclidean,0.6666666666666666,15,14,1000,50,0.7760394261997469,3.460229702293873,0.7651596761715493,63.96423933468759
euclidean,0.7777777777777777,15,14,1000,50,0.8605840529908666,3.4728652611374855,0.85150774586302,64.66456932388246
euclidean,0.8888888888888888,15,14,1000,50,0.9365897199805016,3.488974118605256,0.9318484642997821,63.85317846387625
euclidean,1.0,15,14,1000,50,1.0,3.5078240893781185,1.0,65.9217552319169
euclidean,0.0,16,15,1000,50,0.49842171028744175,3.4429770205169916,0.4981513605995388,71.19307805597782
euclidean,0.1111111111111111,16,15,1000,50,0.5044362980214684,3.4434232860803604,0.504914321903365,68.57747332192957
euclidean,0.2222222222222222,16,15,1000,50,0.5244005147432002,3.431051630526781,0.5254383926783811,68.46813240088522
euclidean,0.3333333333333333,16,15,1000,50,0.5634110944611946,3.4378105085343122,0.563843255198443,64.86885534226894
euclidean,0.4444444444444444,16,15,1000,50,0.6225152727878179,3.431025631725788,0.6202585818562888,64.15233415737748
euclidean,0.5555555555555556,16,15,1000,50,0.697534031025013,3.430028351023793,0.6914871225257292,63.75116900168359
euclidean,0.6666666666666666,16,15,1000,50,0.7808436051281743,3.4031723998486996,0.7724606896007833,62.84136060997844
euclidean,0.7777777777777777,16,15,1000,50,0.8633955859667283,3.3987138234078884,0.8558787454698915,64.1732602994889
euclidean,0.8888888888888888,16,15,1000,50,0.937654608516332,3.386810578405857,0.9335490954459201,63.247869746759534
euclidean,1.0,16,15,1000,50,1.0,3.4061018526554108,1.0,63.27280331403017
euclidean,0.0,17,16,1000,50,0.501490526598743,3.4448945075273514,0.5027799927935204,63.5670338626951
euclidean,0.1111111111111111,17,16,1000,50,0.5066856776616295,3.4328646268695593,0.5081028751036126,65.06110937148333
euclidean,0.2222222222222222,17,16,1000,50,0.5255877360326258,3.4938316475600004,0.5268189720968015,69.65457860380411
euclidean,0.3333333333333333,17,16,1000,50,0.5635487651980639,3.4837198983877897,0.5634650299893966,64.66261195018888
euclidean,0.4444444444444444,17,16,1000,50,0.6219526339967222,3.533705862239003,0.6187862443461062,67.37908893637359
euclidean,0.5555555555555556,17,16,1000,50,0.6968511537589694,3.388824548572302,0.6898917621267274,68.86327334307134
euclidean,0.6666666666666666,17,16,1000,50,0.7804458366181813,3.410694671794772,0.7714854928536132,62.68669539690018
euclidean,0.7777777777777777,17,16,1000,50,0.8633589581565534,3.41279985755682,0.8556580420598445,66.53284231573343
euclidean,0.8888888888888888,17,16,1000,50,0.937780054603702,3.423683611676097,0.9336817006110497,63.53040425106883
euclidean,1.0,17,16,1000,50,1.0,3.4587886184453964,1.0,62.61758239381015
euclidean,0.0,18,17,1000,50,0.49835236037640845,3.3641430493444204,0.4973613645806416,69.87355276755989
euclidean,0.1111111111111111,18,17,1000,50,0.5032323184908355,3.3815399929881096,0.5020727980479459,62.32395573891699
euclidean,0.2222222222222222,18,17,1000,50,0.5218576472263847,3.3702228888869286,0.5203303596941906,62.51005678623915
euclidean,0.3333333333333333,18,17,1000,50,0.559804684443963,3.376859689131379,0.5570626077159867,62.787028623744845
euclidean,0.4444444444444444,18,17,1000,50,0.6187207648530294,3.369902454316616,0.6131996224741956,62.092405296862125
euclidean,0.5555555555555556,18,17,1000,50,0.6944167273485911,3.3918667044490576,0.6855499119600279,62.90231858380139
euclidean,0.6666666666666666,18,17,1000,50,0.7787861629164234,3.3751570973545313,0.7684636180915319,62.768722239881754
euclidean,0.7777777777777777,18,17,1000,50,0.8624132709864173,3.396045532077551,0.8538847537615866,62.758406998589635
euclidean,0.8888888888888888,18,17,1000,50,0.9373879550893579,3.420823197811842,0.9329599981627567,64.30158132873476
euclidean,1.0,18,17,1000,50,1.0,3.434213748201728,1.0,69.56057048030198
euclidean,0.0,19,18,1000,50,0.5009251696586365,3.4177004378288984,0.501317764298289,72.039405381307
euclidean,0.1111111111111111,19,18,1000,50,0.5045537361008303,3.4168465323746204,0.504602932083868,72.67723496817052
euclidean,0.2222222222222222,19,18,1000,50,0.5217254147935511,3.4390624444931746,0.5210756029364398,64.84555880911648
euclidean,0.3333333333333333,19,18,1000,50,0.5583394637122092,3.4358915518969297,0.5559239588289704,68.208346279338
euclidean,0.4444444444444444,19,18,1000,50,0.6164905105506308,3.4251865781843662,0.6107443840042678,64.30251909606159
euclidean,0.5555555555555556,19,18,1000,50,0.6924397182753896,3.4070923887193203,0.6829660327640199,68.99784933775663
euclidean,0.6666666666666666,19,18,1000,50,0.7777851217951418,3.4193811789155006,0.7667970386894936,63.69230959005654
euclidean,0.7777777777777777,19,18,1000,50,0.8622485672044791,3.554690860211849,0.8533214749373285,65.04579124599695
euclidean,0.8888888888888888,19,18,1000,50,0.9375194733811968,3.4820901583880186,0.9329698509793343,66.47424191981554
euclidean,1.0,19,18,1000,50,1.0,3.4556382037699223,1.0,65.53426324017346
euclidean,0.0,20,19,1000,50,0.5009492578751096,3.4998482577502728,0.5018549070092077,69.24969297461212
euclidean,0.1111111111111111,20,19,1000,50,0.5060226579284696,3.483994521200657,0.5072605890232237,69.49410249479115
euclidean,0.2222222222222222,20,19,1000,50,0.5246989935827611,3.5657204929739237,0.5259624513971924,65.70281826332211
euclidean,0.3333333333333333,20,19,1000,50,0.5624273010485435,3.489217521622777,0.5625318056955011,74.23183749616146
euclidean,0.4444444444444444,20,19,1000,50,0.6207872481700137,3.552628440782428,0.6179557266184523,69.87095496989787
euclidean,0.5555555555555556,20,19,1000,50,0.6959026260729667,3.5207267235964537,0.6893437899098327,69.76996270567179
euclidean,0.6666666666666666,20,19,1000,50,0.7797968028148389,3.5137580540031195,0.7711054945615621,64.88496213778853
euclidean,0.7777777777777777,20,19,1000,50,0.8629514484424304,3.456108370795846,0.8553182993225524,70.4699693582952
euclidean,0.8888888888888888,20,19,1000,50,0.9375841272133857,3.3867713566869497,0.9334673036262212,64.74766885116696
euclidean,1.0,20,19,1000,50,1.0,3.4109217636287212,1.0,65.16705144383013
cosine,0.0,1,0,1000,50,0.4993793974335056,5.281210198998451,0.4988754626832628,120.52953855507076
cosine,0.1111111111111111,1,0,1000,50,0.5084970160541303,5.315585603937507,0.5107419163856852,120.24300224892795
cosine,0.2222222222222222,1,0,1000,50,0.5301795964300974,5.286016838625073,0.5342308711004055,127.46161915175617
cosine,0.3333333333333333,1,0,1000,50,0.5697065682917386,5.244267158210278,0.5736270717182832,120.97732010111213
cosine,0.4444444444444444,1,0,1000,50,0.6290130270551112,5.378306150436401,0.6304959507520297,121.39014432765543
cosine,0.5555555555555556,1,0,1000,50,0.7046590799216049,5.415137888863683,0.7026621560445235,122.08316335454583
cosine,0.6666666666666666,1,0,1000,50,0.7882285812866975,5.398082813248038,0.7842070585146868,131.72174616716802
cosine,0.7777777777777777,1,0,1000,50,0.8696360268083715,5.455579282715917,0.8660187648749486,122.66062568686903
cosine,0.8888888888888888,1,0,1000,50,0.9411897909933982,5.301944307982922,0.939374893771044,130.0310812611133
cosine,1.0,1,0,1000,50,1.0,5.296648548915982,1.0,125.73164463043213
cosine,0.0,2,1,1000,50,0.4976583136242455,5.302418980747461,0.49601969736765306,121.94998228549957
cosine,0.1111111111111111,2,1,1000,50,0.5074202238310455,5.341969693079591,0.5089901121958817,130.511998699978
cosine,0.2222222222222222,2,1,1000,50,0.5298683252390667,5.383121581748128,0.5338281348626612,129.86322448775172
cosine,0.3333333333333333,2,1,1000,50,0.5701558351939113,5.329832194373012,0.5745647314560788,122.74263236299157
cosine,0.4444444444444444,2,1,1000,50,0.6299195066810297,5.253457261249423,0.6320561289647064,125.05970085971057
cosine,0.5555555555555556,2,1,1000,50,0.7053315921131552,5.242887290194631,0.7038522780282247,153.53475939668715
cosine,0.6666666666666666,2,1,1000,50,0.7885262135883379,5.318446626886725,0.7847730017923724,122.58257008716464
cosine,0.7777777777777777,2,1,1000,50,0.8697922371269065,5.320858279243112,0.8663245009863543,122.69719879329205
cosine,0.8888888888888888,2,1,1000,50,0.9413466953927876,5.3937990460544825,0.9396330129362733,128.79284032806754
cosine,1.0,2,1,1000,50,1.0,5.324825379997492,1.0,120.45788753218949
cosine,0.0,3,2,1000,50,0.49826538562610706,5.36027055606246,0.49728394702242096,137.35417986288667
cosine,0.1111111111111111,3,2,1000,50,0.5080631352795681,5.206366829574108,0.5098464492033575,127.49701722897589
cosine,0.2222222222222222,3,2,1000,50,0.5306098523373073,5.224533062428236,0.5342361770698886,136.89879457466304
cosine,0.3333333333333333,3,2,1000,50,0.5709199981544671,5.4109703451395035,0.5745587223635878,121.63598244637251
cosine,0.4444444444444444,3,2,1000,50,0.6306807589152279,5.280323708429933,0.6320160394845693,136.10985698364675
cosine,0.5555555555555556,3,2,1000,50,0.7060883909962067,5.270243089646101,0.704095438880025,128.85959788411856
cosine,0.6666666666666666,3,2,1000,50,0.7890378655208314,5.212517216801643,0.7849825772047748,122.56930596195161
cosine,0.7777777777777777,3,2,1000,50,0.8698380685294513,5.3935959078371525,0.866120697220377,131.17865402251482
cosine,0.8888888888888888,3,2,1000,50,0.9411346496797398,5.459796270355582,0.9392218673750402,128.28916966170073
cosine,1.0,3,2,1000,50,1.0,5.264931632205844,1.0,120.54338228143752
cosine,0.0,4,3,1000,50,0.5033809781725613,5.279217939823866,0.5051045668333926,120.97644460387528
cosine,0.1111111111111111,4,3,1000,50,0.5129842126695834,5.260131208226085,0.5175619942811215,120.09868763573468
cosine,0.2222222222222222,4,3,1000,50,0.5349628586502334,5.35681632719934,0.5413271055631805,120.21372433193028
cosine,0.3333333333333333,4,3,1000,50,0.5745189698716753,5.3757312055677176,0.5805927422247403,121.11579058133066
cosine,0.4444444444444444,4,3,1000,50,0.6335262777807869,5.286588784307241,0.6368273593159071,137.1889596004039
cosine,0.5555555555555556,4,3,1000,50,0.7083391527800346,5.2879151832312346,0.7078558213451711,121.93539200164378
cosine,0.6666666666666666,4,3,1000,50,0.790884965125446,5.315220326185226,0.7880508489587188,125.15992088243365
cosine,0.7777777777777777,4,3,1000,50,0.8713220715705685,5.322556616738439,0.8685867753772549,121.37365775927901
cosine,0.8888888888888888,4,3,1000,50,0.942022481399235,5.325348015874624,0.9406811823652725,138.98630637302995
cosine,1.0,4,3,1000,50,1.0,5.454127779230475,1.0,131.10722370445728
cosine,0.0,5,4,1000,50,0.4969899458576813,5.372457204386592,0.49532791958637024,131.50466939993203
cosine,0.1111111111111111,5,4,1000,50,0.5061455242817968,5.252143828198314,0.5069466523264632,121.24140404164791
cosine,0.2222222222222222,5,4,1000,50,0.5278636973646994,5.2760448437184095,0.530093396459959,129.1137432716787
cosine,0.3333333333333333,5,4,1000,50,0.5674752106816235,5.30740281008184,0.5692144787122948,129.46352444030344
cosine,0.4444444444444444,5,4,1000,50,0.6271672353716442,5.215248124673963,0.6262087959642828,121.32726804539561
cosine,0.5555555555555556,5,4,1000,50,0.7034858987243757,5.278608987107873,0.6992779162521013,121.71230023913085
cosine,0.6666666666666666,5,4,1000,50,0.7879800802806814,5.251226369291544,0.7823832532379414,135.31929954513907
cosine,0.7777777777777777,5,4,1000,50,0.8700009568686924,5.303371328860521,0.8656356841461654,120.3121508769691
cosine,0.8888888888888888,5,4,1000,50,0.9416093107135192,5.216279700398445,0.9396366821109827,128.5293185710907
cosine,1.0,5,4,1000,50,1.0,5.172103617340326,1.0,120.37872423231602
cosine,0.0,6,5,1000,50,0.4956799364494755,5.292533164843917,0.49326820875786004,120.85477529093623
cosine,0.1111111111111111,6,5,1000,50,0.5050607862371389,5.314465917646885,0.5059004545617731,121.14320578984916
cosine,0.2222222222222222,6,5,1000,50,0.527468967965962,5.247197143733501,0.5308922963401348,128.38672222942114
cosine,0.3333333333333333,6,5,1000,50,0.5683439712257348,5.232029700651765,0.5725662537531249,120.2298803459853
cosine,0.4444444444444444,6,5,1000,50,0.6292457848630193,5.199277943000197,0.6316436832246948,122.14955163188279
cosine,0.5555555555555556,6,5,1000,50,0.7057054750140922,5.3393959533423185,0.7047951851767948,129.9339817855507
cosine,0.6666666666666666,6,5,1000,50,0.7892139454083342,5.4147767554968596,0.786020804868482,126.72079994156957
cosine,0.7777777777777777,6,5,1000,50,0.8702010226659526,5.423189170658588,0.8670362678906144,130.85386126674712
cosine,0.8888888888888888,6,5,1000,50,0.9414197443936922,5.349004335701466,0.9397729557345319,131.28237762860954
cosine,1.0,6,5,1000,50,1.0,5.35902831889689,1.0,122.94737531803548
cosine,0.0,7,6,1000,50,0.4970913137586484,5.3544497936964035,0.49535775969093554,123.04749631136656
cosine,0.1111111111111111,7,6,1000,50,0.5067970435365224,5.412734244018793,0.508158678961251,137.33436737395823
cosine,0.2222222222222222,7,6,1000,50,0.5289844814754634,5.249104475602508,0.5324491019060097,126.82017130963504
cosine,0.3333333333333333,7,6,1000,50,0.5686375072467257,5.4581021927297115,0.5720776425295755,128.56761269271374
cosine,0.4444444444444444,7,6,1000,50,0.6276631220398755,5.4628431517630816,0.6284280732130414,128.95610409416258
cosine,0.5555555555555556,7,6,1000,50,0.7029168667665662,5.301608111709356,0.699947749479318,122.4664865322411
cosine,0.6666666666666666,7,6,1000,50,0.7866444239831013,5.281081836670637,0.7816127533575347,129.6553100850433
cosine,0.7777777777777777,7,6,1000,50,0.8686609475206669,5.348670298233628,0.8643788151904483,131.824621476233
cosine,0.8888888888888888,7,6,1000,50,0.9408521046096197,5.398119894787669,0.938795376124381,124.05991503037512
cosine,1.0,7,6,1000,50,1.0,5.3742476385086775,1.0,131.04353987053037
cosine,0.0,8,7,1000,50,0.5005050360982225,5.470008689910173,0.5008025686685714,123.21165341697633
cosine,0.1111111111111111,8,7,1000,50,0.5106225845083561,5.396651199087501,0.5136883576963737,122.7378074042499
cosine,0.2222222222222222,8,7,1000,50,0.5333743242240236,5.27659005112946,0.5381865803870576,135.9436633568257
cosine,0.3333333333333333,8,7,1000,50,0.5736094571525433,5.243832670152187,0.5781491381854877,135.80216601490974
cosine,0.4444444444444444,8,7,1000,50,0.6327975289919178,5.228703750297427,0.634630945202604,119.55420692823827
cosine,0.5555555555555556,8,7,1000,50,0.7073184487092302,5.2620413564145565,0.7054490739525965,127.28043138422072
cosine,0.6666666666666666,8,7,1000,50,0.7895217241289385,5.297470584511757,0.7854661534015186,128.0258317515254
cosine,0.7777777777777777,8,7,1000,50,0.8700459136491201,5.2424058225005865,0.8663277444836792,132.35186663083732
cosine,0.8888888888888888,8,7,1000,50,0.9412509262769784,5.32765918597579,0.9393691309615433,130.64070061035454
cosine,1.0,8,7,1000,50,1.0,5.302394241094589,1.0,130.6045653708279
